label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
L,0.0,0.0,0.0,-0.08717924356460571,-0.036632239818573,-0.026133021267639833,-0.1723143458366394,-0.1623407006263733,-0.03264882035790606,-0.23566412925720215,-0.25751209259033203,-0.03953133888779803,-0.2947295308113098,-0.30652469396591187,-0.04288869716464205,-0.1427288055419922,-0.3493361473083496,-0.013117530311035352,-0.17360156774520874,-0.5114496946334839,-0.05531676851450129,-0.18945837020874023,-0.6034839302301407,-0.07893313832818194,-0.20648419857025146,-0.7036877274513245,-0.0943526140624158,-0.09164023399353027,-0.35728394985198975,-0.016433587225662905,-0.13863861560821533,-0.4266152083873749,-0.07550575204430743,-0.11318415403366089,-0.2635476589202881,-0.08147203542529269,-0.08571988344192505,-0.20984619855880737,-0.07061120487986727,-0.03545922040939331,-0.36156487464904785,-0.027350006552921968,-0.08084654808044434,-0.4171854853630066,-0.08739368237792178,-0.06395244598388672,-0.259490430355072,-0.07281145818768664,-0.040596604347229004,-0.22385811805725098,-0.04696009673415347,0.023081302642822266,-0.3640846610069275,-0.040657445716249185,-0.014341175556182861,-0.4266709089279175,-0.07887940474091693,-0.017022013664245605,-0.3155168294906616,-0.06881272413073702,-0.0013383030891418457,-0.2811774015426636,-0.052273139285432535
L,0.0,0.0,0.0,-0.08772224187850952,-0.036716461181640625,-0.021734072620517964,-0.17404621839523315,-0.15929371118545532,-0.025467020253188366,-0.23612546920776367,-0.2514283061027527,-0.030333372558004612,-0.2940513491630554,-0.3001238703727722,-0.03214244803274369,-0.14424967765808105,-0.3441648781299591,-0.006607846616304869,-0.17576634883880615,-0.5054379403591156,-0.045954274738676304,-0.1917232871055603,-0.5988615900278091,-0.07005097975815033,-0.20909160375595093,-0.6980125606060028,-0.08660374095524048,-0.09292066097259521,-0.3520965576171875,-0.01208313999558186,-0.13930773735046387,-0.4242047369480133,-0.06950202843034958,-0.11400306224822998,-0.26709675788879395,-0.07791381588066315,-0.08753460645675659,-0.20932775735855103,-0.06928155084932541,-0.03692811727523804,-0.3563734292984009,-0.024631733799822086,-0.0812341570854187,-0.41639769077301025,-0.08227460345113968,-0.06467705965042114,-0.26272350549697876,-0.06896285971487259,-0.04307645559310913,-0.22536736726760864,-0.04475854968512749,0.021642684936523438,-0.35888200998306274,-0.039267535115129704,-0.015436232089996338,-0.42327091097831726,-0.07560359945381379,-0.018070101737976074,-0.3123338222503662,-0.06526135166967606,-0.003128528594970703,-0.2781127095222473,-0.049158832783348316
L,0.0,0.0,0.0,-0.08796501159667969,-0.03733491897583008,-0.023133964203736923,-0.17210745811462402,-0.1569499969482422,-0.025931528695366524,-0.23271465301513672,-0.24620431661605835,-0.029702485464952133,-0.29129815101623535,-0.29453951120376587,-0.029918932281873367,-0.14486294984817505,-0.3435693085193634,-0.002384920996121309,-0.17568141222000122,-0.5014138221740723,-0.04515908371701016,-0.1907619833946228,-0.5951898694038391,-0.07085178133144154,-0.20792317390441895,-0.6947175860404968,-0.08748824980153813,-0.09271997213363647,-0.3504199683666229,-0.007646694705329082,-0.13802015781402588,-0.419314444065094,-0.07224296119107976,-0.11279040575027466,-0.2593047618865967,-0.08328696426048054,-0.08820921182632446,-0.2030598521232605,-0.07354477878703847,-0.03633695840835571,-0.3551791310310364,-0.020940423869035385,-0.08045333623886108,-0.40857088565826416,-0.08689622666730656,-0.06293493509292603,-0.253584623336792,-0.0766083085168816,-0.042493343353271484,-0.22278404235839844,-0.05134175431027188,0.02232658863067627,-0.3617151081562042,-0.03605907868637814,-0.013920843601226807,-0.41647791862487793,-0.07874301161660924,-0.0146409273147583,-0.3038196563720703,-0.07133679922714009,0.0007151365280151367,-0.2748814821243286,-0.05544854786290898
L,0.0,0.0,0.0,-0.08311915397644043,-0.0377996563911438,-0.02383885753800996,-0.16734880208969116,-0.16516250371932983,-0.03015660343220361,-0.23185670375823975,-0.26088494062423706,-0.03708998707583078,-0.2898051142692566,-0.309709370136261,-0.041119883186127026,-0.1417035460472107,-0.3479679226875305,-0.014539894065762837,-0.17218917608261108,-0.5132133662700653,-0.05304613930633195,-0.1866251826286316,-0.6062861233949661,-0.07468138483812936,-0.20341461896896362,-0.7041850686073303,-0.08948911575129159,-0.09242314100265503,-0.35817399621009827,-0.01797827554395326,-0.1350691318511963,-0.42985931038856506,-0.07013372180512079,-0.10967695713043213,-0.26970481872558594,-0.07303234038403161,-0.08625555038452148,-0.21551507711410522,-0.06216048670461305,-0.03610682487487793,-0.36309245228767395,-0.028175775310899098,-0.07679003477096558,-0.42448851466178894,-0.08089326170733102,-0.06041806936264038,-0.2685536742210388,-0.06318978068878778,-0.04119747877120972,-0.2308676838874817,-0.03761820343783029,0.022290408611297607,-0.36335495114326477,-0.04080380720546373,-0.011741280555725098,-0.4298577904701233,-0.07356443104794153,-0.013939976692199707,-0.3192150592803955,-0.06077474576881059,-0.0006609559059143066,-0.28400248289108276,-0.04379585979035028
L,0.0,0.0,0.0,-0.08457648754119873,-0.037843942642211914,-0.02419678924695745,-0.16944164037704468,-0.1654457449913025,-0.02995051687673822,-0.2325342893600464,-0.2593562602996826,-0.036574202236693054,-0.2906320095062256,-0.3094479441642761,-0.04010100906805292,-0.140372633934021,-0.3483736515045166,-0.011611635443728119,-0.1705380082130432,-0.5106080770492554,-0.050789582190077454,-0.18509870767593384,-0.6038458049297333,-0.07346969341949716,-0.20114123821258545,-0.7032095491886139,-0.08920645212845102,-0.08954459428787231,-0.357927143573761,-0.015838167277138382,-0.13297152519226074,-0.4246175289154053,-0.07231421267704263,-0.10877323150634766,-0.26511144638061523,-0.07856667285875574,-0.08428138494491577,-0.210507333278656,-0.06882865971044794,-0.033442556858062744,-0.36205706000328064,-0.027160527762930542,-0.0754663348197937,-0.41680383682250977,-0.08365778124050394,-0.05979698896408081,-0.2637290954589844,-0.06880249327139154,-0.03849583864212036,-0.23015421628952026,-0.04409729560927644,0.0246809720993042,-0.36307254433631897,-0.04086602350787416,-0.010280907154083252,-0.4226202964782715,-0.07614310329870477,-0.013204395771026611,-0.3133082389831543,-0.06545277929023996,0.0015456676483154297,-0.2824597954750061,-0.0494822921426703
L,0.0,0.0,0.0,-0.08685648441314697,-0.04031014442443848,-0.022724738828628688,-0.17202460765838623,-0.16669881343841553,-0.027631288878410487,-0.2363910675048828,-0.26416444778442383,-0.03335142184027973,-0.2947119474411011,-0.3133518099784851,-0.03545886326560321,-0.14311820268630981,-0.35405611991882324,-0.01069989755728784,-0.17436134815216064,-0.5181004405021667,-0.0509722386671001,-0.18880045413970947,-0.6119849234819412,-0.07413643274435344,-0.20451754331588745,-0.7130354046821594,-0.08981902573236766,-0.09304505586624146,-0.3633638918399811,-0.014814373589842944,-0.13677775859832764,-0.4289138913154602,-0.06883483801016155,-0.11282908916473389,-0.2695472836494446,-0.07288426581749263,-0.08821326494216919,-0.22094708681106567,-0.06252954576143566,-0.03720813989639282,-0.36706995964050293,-0.026125884167640834,-0.07874405384063721,-0.42051827907562256,-0.08066563729175869,-0.06394612789154053,-0.2662501335144043,-0.06407242689260784,-0.042738378047943115,-0.23654288053512573,-0.03892341304549518,0.020641624927520752,-0.36646994948387146,-0.03982614774236026,-0.013598203659057617,-0.42379769682884216,-0.0733718914164001,-0.01734757423400879,-0.314907431602478,-0.06154452312716785,-0.0026702284812927246,-0.2868809700012207,-0.04508760992416683
L,0.0,0.0,0.0,-0.08666354417800903,-0.03603321313858032,-0.02079473115378505,-0.17384123802185059,-0.16121816635131836,-0.025292425005375208,-0.2373141646385193,-0.2559119462966919,-0.031242674736915887,-0.2942471504211426,-0.30764567852020264,-0.034400499014793695,-0.14227592945098877,-0.34595924615859985,-0.008931759333847822,-0.17361700534820557,-0.5103443264961243,-0.04748710483187324,-0.1899195909500122,-0.6063433587551117,-0.07063997030132896,-0.20697689056396484,-0.7046374976634979,-0.0868984708177436,-0.09195047616958618,-0.3562923073768616,-0.014962090699611963,-0.13766694068908691,-0.42176344990730286,-0.07100987672680503,-0.11361521482467651,-0.26645898818969727,-0.0781856948124755,-0.08696281909942627,-0.20720767974853516,-0.06973753362768775,-0.036461055278778076,-0.36110055446624756,-0.027736327199875177,-0.0795406699180603,-0.41427263617515564,-0.08368009567135459,-0.0633745789527893,-0.264235258102417,-0.06964322417849189,-0.03987950086593628,-0.22687822580337524,-0.046126878409324945,0.021846771240234375,-0.36216405034065247,-0.04262693464630729,-0.015501558780670166,-0.4206222891807556,-0.07772073387974388,-0.01842677593231201,-0.3108302354812622,-0.06725465744608528,-0.0023235082626342773,-0.2780367136001587,-0.051842025070129694
L,0.0,0.0,0.0,-0.08845871686935425,-0.039060354232788086,-0.019506775391903375,-0.17428094148635864,-0.16400259733200073,-0.023376914290395234,-0.23643004894256592,-0.2598590850830078,-0.02861642706176326,-0.29276955127716064,-0.3118225932121277,-0.03059927615305469,-0.14047586917877197,-0.3511902689933777,-0.006675773849394773,-0.1723085641860962,-0.5112981200218201,-0.047553642270770524,-0.18918836116790771,-0.6051483750343323,-0.0723882155396609,-0.20794904232025146,-0.7054579555988312,-0.08937615769883678,-0.0900048017501831,-0.36127710342407227,-0.01247577796658561,-0.13608217239379883,-0.4265659749507904,-0.06604558098098323,-0.11172842979431152,-0.2684818506240845,-0.07035047429582164,-0.08581191301345825,-0.21999114751815796,-0.06061221900364444,-0.03447514772415161,-0.3653583526611328,-0.025498059196081613,-0.07958793640136719,-0.4202229678630829,-0.07943396883985088,-0.0632021427154541,-0.26731395721435547,-0.062111108181682084,-0.039667487144470215,-0.2385898232460022,-0.03712455796977565,0.023708045482635498,-0.3646484315395355,-0.04068904238721416,-0.014608979225158691,-0.4207705855369568,-0.0741504939176707,-0.01802074909210205,-0.30825531482696533,-0.061542099890914415,-0.001774609088897705,-0.27998024225234985,-0.04484317692896411
L,0.0,0.0,0.0,-0.08648300170898438,-0.03636091947555542,-0.023779150256700632,-0.1713910698890686,-0.16055071353912354,-0.028482793057150957,-0.23156285285949707,-0.2534949779510498,-0.03418099150974285,-0.2887713313102722,-0.3065948486328125,-0.036236971774883386,-0.1387653946876526,-0.3505207300186157,-0.00540363012794387,-0.17008066177368164,-0.5085622668266296,-0.04809648186881077,-0.1859588623046875,-0.6042542457580566,-0.07281086609680187,-0.20374107360839844,-0.7045347988605499,-0.08888021127302181,-0.08645176887512207,-0.35732802748680115,-0.010586549686081526,-0.13274598121643066,-0.42473888397216797,-0.07137640581447613,-0.10993969440460205,-0.2650415301322937,-0.07856715486366284,-0.08416730165481567,-0.21595335006713867,-0.06767241672594082,-0.03029155731201172,-0.3598874509334564,-0.023893663817830202,-0.07564252614974976,-0.4128783941268921,-0.0865093173177911,-0.06023287773132324,-0.25942254066467285,-0.07227450625020992,-0.03750795125961304,-0.23415088653564453,-0.04595795662123692,0.028652667999267578,-0.36159276962280273,-0.03932292402703297,-0.008131265640258789,-0.4170970022678375,-0.0787895844968034,-0.011518716812133789,-0.30397772789001465,-0.06827004269678127,0.004079699516296387,-0.2768516540527344,-0.0511232206316663
L,0.0,0.0,0.0,-0.08686119318008423,-0.04061424732208252,-0.020471735285070736,-0.17212945222854614,-0.16606414318084717,-0.024208220080879528,-0.23200446367263794,-0.2575557231903076,-0.02986816166475137,-0.28897589445114136,-0.31023991107940674,-0.0321771245314153,-0.13793599605560303,-0.35187894105911255,-0.0032275171349169796,-0.16869235038757324,-0.5101218819618225,-0.04545153340831121,-0.18469291925430298,-0.6053808927536011,-0.0700305666638883,-0.20172065496444702,-0.7048778235912323,-0.08615266940131505,-0.08569228649139404,-0.356867253780365,-0.010763866254535515,-0.1317541003227234,-0.4246944487094879,-0.07245514950290044,-0.10985344648361206,-0.26646918058395386,-0.08105943015351613,-0.08322381973266602,-0.21590393781661987,-0.07116572222247441,-0.029799580574035645,-0.35908710956573486,-0.026047472269681293,-0.07593584060668945,-0.41308096051216125,-0.08813202044501622,-0.06192159652709961,-0.2614830732345581,-0.07462589106097539,-0.03883296251296997,-0.2344191074371338,-0.049107279987481434,0.029109477996826172,-0.36056074500083923,-0.043293487639573414,-0.009155988693237305,-0.4189987778663635,-0.08183228632941564,-0.013456404209136963,-0.30808591842651367,-0.07126412204041799,0.0022076964378356934,-0.2798041105270386,-0.05437080225482305
L,0.0,0.0,0.0,-0.0855521559715271,-0.039932966232299805,-0.021766720726532185,-0.17138952016830444,-0.1662999391555786,-0.027611036240500653,-0.2342889904975891,-0.26373201608657837,-0.03505471387450143,-0.2929586172103882,-0.31516170501708984,-0.03914629706684991,-0.14069640636444092,-0.35494863986968994,-0.009141255556983197,-0.1718544363975525,-0.5153655409812927,-0.0500541854793255,-0.18716305494308472,-0.6087099313735962,-0.07329274752680703,-0.20391398668289185,-0.7090548872947693,-0.08899157532994195,-0.09020990133285522,-0.3640134930610657,-0.014772155709010804,-0.1341456174850464,-0.4268258213996887,-0.07096080520693704,-0.10978454351425171,-0.26684123277664185,-0.07558864393774911,-0.08411896228790283,-0.2186867594718933,-0.06517819353882714,-0.03435033559799194,-0.36745840311050415,-0.02770194449965402,-0.07812583446502686,-0.41881173849105835,-0.08442163506094857,-0.06233417987823486,-0.26490527391433716,-0.06783302912060662,-0.03961920738220215,-0.23482179641723633,-0.04239074924532815,0.023605823516845703,-0.36783328652381897,-0.042862452953499997,-0.013585805892944336,-0.4229947328567505,-0.07808207759205743,-0.01614534854888916,-0.31301772594451904,-0.06647615918461725,0.0006225705146789551,-0.28550511598587036,-0.049974847971839154
L,0.0,0.0,0.0,-0.09263509511947632,-0.044969916343688965,-0.020044667320973986,-0.17707037925720215,-0.16511720418930054,-0.02199833807600271,-0.23641818761825562,-0.25716936588287354,-0.025842500525243395,-0.2942665219306946,-0.3083995580673218,-0.025930152880675905,-0.1439095139503479,-0.34978020191192627,0.0015219814137594767,-0.17471003532409668,-0.5072565376758575,-0.041323318752176874,-0.190074622631073,-0.6019017994403839,-0.067341196956761,-0.20628702640533447,-0.7051359713077545,-0.08444731277478468,-0.0908021330833435,-0.35532146692276,-0.005461551389373653,-0.13391834497451782,-0.4196891784667969,-0.06786933136237394,-0.11041438579559326,-0.2591431140899658,-0.07749972087395918,-0.08474290370941162,-0.20895111560821533,-0.06791630727303755,-0.03446304798126221,-0.3577389717102051,-0.020605340274698847,-0.0785415768623352,-0.40864038467407227,-0.08303901148093473,-0.06315910816192627,-0.25569504499435425,-0.07046954673779737,-0.04053854942321777,-0.23043501377105713,-0.04528702390445005,0.023554563522338867,-0.36066627502441406,-0.03774772924435865,-0.013450801372528076,-0.41192126274108887,-0.07703372431052458,-0.01595175266265869,-0.3020856976509094,-0.06806823951257002,0.0011518597602844238,-0.27836740016937256,-0.0520862784708811
L,0.0,0.0,0.0,-0.08777117729187012,-0.03879868984222412,-0.022699281755933498,-0.17291009426116943,-0.164658784866333,-0.027269100952992176,-0.23403286933898926,-0.25816237926483154,-0.033002434481034015,-0.291531503200531,-0.31012648344039917,-0.035533627677807544,-0.13836461305618286,-0.3509508967399597,-0.005108101010421251,-0.1691802740097046,-0.5057689547538757,-0.046004327196726535,-0.185721755027771,-0.6026792526245117,-0.07106237318004105,-0.20449727773666382,-0.703196108341217,-0.08824040945256684,-0.08652257919311523,-0.3603554368019104,-0.010177643220970367,-0.12960124015808105,-0.4226621091365814,-0.06822381373132202,-0.10566860437393188,-0.2647581100463867,-0.07544383611167405,-0.08084499835968018,-0.2136850357055664,-0.06573730166638825,-0.03067702054977417,-0.36374178528785706,-0.022931738007912372,-0.07427442073822021,-0.411417156457901,-0.08117245342219803,-0.05831778049468994,-0.2615697383880615,-0.06655281241620514,-0.03654354810714722,-0.2361520528793335,-0.04159548710669014,0.02780771255493164,-0.3657412827014923,-0.0378988480159137,-0.009856879711151123,-0.41366904973983765,-0.07341898437226746,-0.012741684913635254,-0.30323106050491333,-0.06230159680927727,0.0030962228775024414,-0.2802882790565491,-0.04597358237589333
L,0.0,0.0,0.0,-0.08818709850311279,-0.038857221603393555,-0.025632951880709243,-0.17352938652038574,-0.1625843048095703,-0.03127868520738275,-0.23564022779464722,-0.25764864683151245,-0.03721283423425348,-0.2930876612663269,-0.31176823377609253,-0.03868370550395639,-0.14179009199142456,-0.35598909854888916,-0.008400801109985423,-0.17098218202590942,-0.5123263001441956,-0.051963001961723876,-0.18600815534591675,-0.6075378954410553,-0.07650233479859025,-0.2034243941307068,-0.7106960415840149,-0.0925500956428209,-0.08998537063598633,-0.3648088574409485,-0.012146906467989993,-0.13276934623718262,-0.42069581151008606,-0.07093520882250459,-0.10803115367889404,-0.26032572984695435,-0.07484539272905977,-0.08317238092422485,-0.2192544937133789,-0.06263922574640901,-0.034205853939056396,-0.3677392601966858,-0.02443323145331533,-0.0760805606842041,-0.4080468416213989,-0.0847267177951494,-0.059273719787597656,-0.25498831272125244,-0.06841329159857423,-0.03738760948181152,-0.23858553171157837,-0.04194286512853296,0.024130403995513916,-0.36996132135391235,-0.0392397833120981,-0.010402381420135498,-0.4104152321815491,-0.07689136686445863,-0.012531757354736328,-0.29847943782806396,-0.06634601625324876,0.0030904412269592285,-0.28074419498443604,-0.04995347606660516
L,0.0,0.0,0.0,-0.08956003189086914,-0.03964495658874512,-0.0235974504575438,-0.17456775903701782,-0.16141968965530396,-0.027882588557929466,-0.23452746868133545,-0.25418567657470703,-0.0333975846842236,-0.2926127314567566,-0.30679231882095337,-0.034873540975183914,-0.14152991771697998,-0.35040825605392456,-0.002890024796158741,-0.17236196994781494,-0.5053932666778564,-0.04576099617037244,-0.18801528215408325,-0.6006108224391937,-0.07093805772814221,-0.20528453588485718,-0.7034209668636322,-0.08752662641558118,-0.08934527635574341,-0.3569352626800537,-0.008630306921929787,-0.13209033012390137,-0.42122501134872437,-0.07102105719599194,-0.10908681154251099,-0.261033296585083,-0.07920074415955014,-0.0851515531539917,-0.21298909187316895,-0.06841164035353131,-0.03363358974456787,-0.35961782932281494,-0.02270837640020318,-0.07590991258621216,-0.40777847170829773,-0.08552996767315335,-0.06053042411804199,-0.253887414932251,-0.07174900872263379,-0.03980129957199097,-0.23135364055633545,-0.04568441165241666,0.02447819709777832,-0.3630329966545105,-0.03907581744346089,-0.011011481285095215,-0.4067363739013672,-0.07817042572054334,-0.012976527214050293,-0.2971172332763672,-0.06872737360748715,0.0034506916999816895,-0.2787209153175354,-0.05250145075473256
L,0.0,0.0,0.0,-0.08553892374038696,-0.040612995624542236,-0.0231196951984316,-0.1699453592300415,-0.16583168506622314,-0.02885680430819093,-0.23145103454589844,-0.2618215084075928,-0.03525788867165147,-0.28809618949890137,-0.315762460231781,-0.03805367061187326,-0.13730710744857788,-0.35204046964645386,-0.010150986437395204,-0.16823548078536987,-0.510877937078476,-0.05250681349326669,-0.18454182147979736,-0.6068128347396851,-0.0769930162398964,-0.2024058699607849,-0.7076457738876343,-0.09309523337770997,-0.08622050285339355,-0.36033564805984497,-0.014245895382657636,-0.13104850053787231,-0.42460522055625916,-0.06901421928097307,-0.10741305351257324,-0.26406723260879517,-0.07177141093899309,-0.08138728141784668,-0.21703976392745972,-0.06013444596220552,-0.030386507511138916,-0.36346954107284546,-0.026076238316193212,-0.07478588819503784,-0.41601547598838806,-0.0816174202530533,-0.05933421850204468,-0.26315784454345703,-0.06332288467575609,-0.036643147468566895,-0.23718887567520142,-0.036970132675662626,0.027794837951660156,-0.36360764503479004,-0.04028760426928102,-0.009961128234863281,-0.4178573787212372,-0.0740926393239647,-0.0142325758934021,-0.30619311332702637,-0.060901337948337186,0.0009962916374206543,-0.27964526414871216,-0.04350955941964685
L,0.0,0.0,0.0,-0.08611255884170532,-0.04162955284118652,-0.023030198572257632,-0.1708870530128479,-0.16584259271621704,-0.029808166829923266,-0.23510032892227173,-0.26230859756469727,-0.036861821470836276,-0.29238319396972656,-0.3159064054489136,-0.04017454704461443,-0.1410592794418335,-0.354969322681427,-0.015196869542876357,-0.17114567756652832,-0.5153764486312866,-0.05857153555569994,-0.18679076433181763,-0.6098544001579285,-0.08361826410708773,-0.20489180088043213,-0.7100347578525543,-0.10005743375239717,-0.09071636199951172,-0.36422765254974365,-0.018382735012153262,-0.1347794532775879,-0.42520871758461,-0.06961350461659777,-0.10903853178024292,-0.2636113166809082,-0.06920112243113863,-0.08355724811553955,-0.22083210945129395,-0.05705578198848116,-0.03415119647979736,-0.36679357290267944,-0.029088856114128703,-0.07789039611816406,-0.41874152421951294,-0.08119754811940538,-0.0609433650970459,-0.264620304107666,-0.0603414098006283,-0.038459599018096924,-0.2399178147315979,-0.033816385475972766,0.024381637573242188,-0.36510032415390015,-0.0422548907083069,-0.013194918632507324,-0.4188583493232727,-0.07374504527268755,-0.017396986484527588,-0.3069167733192444,-0.05897402709541666,-0.002678096294403076,-0.28106844425201416,-0.04122929221210825
L,0.0,0.0,0.0,-0.08589178323745728,-0.04127424955368042,-0.02300830524052344,-0.17076021432876587,-0.16700589656829834,-0.029406521130454166,-0.23300164937973022,-0.26453888416290283,-0.03644483316327296,-0.2902432680130005,-0.31872105598449707,-0.039679417047750576,-0.13813519477844238,-0.3567216992378235,-0.01163469779874049,-0.1694205403327942,-0.516166090965271,-0.05411167967702113,-0.1854838728904724,-0.6117649078369141,-0.07847262326265536,-0.20356905460357666,-0.7128393650054932,-0.09456966224695407,-0.08708995580673218,-0.36513441801071167,-0.015492886897277458,-0.13042551279067993,-0.4250878095626831,-0.06839158538366519,-0.10686051845550537,-0.26397156715393066,-0.06930092874551974,-0.08184278011322021,-0.2219828963279724,-0.05717809278155528,-0.030918598175048828,-0.36678236722946167,-0.027059802446615322,-0.0742572546005249,-0.4166988730430603,-0.08093637380386554,-0.05897367000579834,-0.2641005516052246,-0.061031384054672344,-0.036777377128601074,-0.24225080013275146,-0.034377840940010174,0.027430355548858643,-0.36444127559661865,-0.041045175526392086,-0.008757054805755615,-0.4175552427768707,-0.07328508201624118,-0.013066411018371582,-0.3072425127029419,-0.05886389094973765,0.0021358728408813477,-0.28411227464675903,-0.04104764166856967
L,0.0,0.0,0.0,-0.08769041299819946,-0.03968888521194458,-0.02457232053683356,-0.17263638973236084,-0.16520965099334717,-0.03043053138361529,-0.23439157009124756,-0.2603350281715393,-0.037001606331330095,-0.2902175784111023,-0.3171142339706421,-0.039601948366623674,-0.14112645387649536,-0.3542904853820801,-0.008838627741795335,-0.17243123054504395,-0.5147943496704102,-0.05214477728412703,-0.18811064958572388,-0.6099295020103455,-0.07693107451603964,-0.20441794395446777,-0.7111377716064453,-0.0931948798458393,-0.08931595087051392,-0.3606199622154236,-0.013538206250530038,-0.13348716497421265,-0.4274873435497284,-0.07298757906363562,-0.11194294691085815,-0.26702719926834106,-0.07915402974293784,-0.08698487281799316,-0.22029399871826172,-0.06844841714308814,-0.033175885677337646,-0.36188894510269165,-0.026282577098470483,-0.07655984163284302,-0.41448789834976196,-0.08657687927887991,-0.06265014410018921,-0.2608785629272461,-0.07118767525361136,-0.040174245834350586,-0.23664867877960205,-0.04507974188135222,0.025561511516571045,-0.3610435128211975,-0.04140317837999419,-0.009858429431915283,-0.41710397601127625,-0.07922139044211463,-0.014880120754241943,-0.3055044412612915,-0.06834790136025504,-0.00044459104537963867,-0.27896636724472046,-0.05147603179619864
L,0.0,0.0,0.0,-0.0890648365020752,-0.04289346933364868,-0.02520235082090494,-0.17389464378356934,-0.16819673776626587,-0.030693423132902353,-0.23577231168746948,-0.2644329071044922,-0.03638450069308874,-0.2930387258529663,-0.31923115253448486,-0.03797119496346113,-0.1423656940460205,-0.3569995164871216,-0.008812662343984812,-0.1735161542892456,-0.5170320868492126,-0.05109303085089323,-0.18910974264144897,-0.6126755774021149,-0.07549946768165228,-0.20654940605163574,-0.7148627042770386,-0.09154122335792181,-0.09085464477539062,-0.3635125756263733,-0.012471453416651457,-0.13699835538864136,-0.43264859914779663,-0.06996013237119314,-0.11518979072570801,-0.2719789743423462,-0.07526069147468206,-0.09041774272918701,-0.22609859704971313,-0.06432086987376806,-0.03462100028991699,-0.3652086853981018,-0.024158993865853517,-0.07939910888671875,-0.42037123441696167,-0.08305437130809423,-0.06486856937408447,-0.2662912607192993,-0.06738781942010519,-0.04272139072418213,-0.24278193712234497,-0.04141633225560781,0.02395033836364746,-0.3649411201477051,-0.03825711099386808,-0.01338493824005127,-0.4219989776611328,-0.07486636204600927,-0.01784384250640869,-0.31035321950912476,-0.06351901603818533,-0.0028464198112487793,-0.28443431854248047,-0.046547781805998056
L,0.0,0.0,0.0,-0.08548879623413086,-0.03942292928695679,-0.026547706068356547,-0.17060494422912598,-0.16488242149353027,-0.034936534554560694,-0.23493778705596924,-0.26359987258911133,-0.04334747263868621,-0.2923252582550049,-0.3215964436531067,-0.04754213833888343,-0.14150363206863403,-0.3564467430114746,-0.01737757617314628,-0.17172127962112427,-0.5190783441066742,-0.06161709347446731,-0.18684738874435425,-0.6143497824668884,-0.08532617458780578,-0.20385193824768066,-0.7160200476646423,-0.1005866176791983,-0.09042048454284668,-0.3651219606399536,-0.020042045355637583,-0.13336169719696045,-0.4253632426261902,-0.07482902178247741,-0.10908901691436768,-0.26282042264938354,-0.07513348230799011,-0.0845099687576294,-0.22336047887802124,-0.06238250652035049,-0.03363722562789917,-0.3675544857978821,-0.030638812423546824,-0.0757831335067749,-0.41764163970947266,-0.08733365157326034,-0.06006532907485962,-0.2618931531906128,-0.0672737828799086,-0.03848987817764282,-0.23942935466766357,-0.03981294700582794,0.02476823329925537,-0.3660796880722046,-0.04385571771939567,-0.010577857494354248,-0.4211491346359253,-0.07892111906488708,-0.014278888702392578,-0.3086462616920471,-0.06543262520511917,0.0001119375228881836,-0.2832610011100769,-0.047626974374850306
L,0.0,0.0,0.0,-0.09056466817855835,-0.04371374845504761,-0.027580362666071778,-0.1748056411743164,-0.16639822721481323,-0.033640312883676415,-0.2350444793701172,-0.25965213775634766,-0.03990108418804539,-0.2940552234649658,-0.3161786198616028,-0.04114653069120777,-0.14354968070983887,-0.35924452543258667,-0.007623505234391814,-0.17409861087799072,-0.513617992401123,-0.054479240361274606,-0.18863928318023682,-0.6074491143226624,-0.07976660776478184,-0.2044251561164856,-0.7105935215950012,-0.0950981368456496,-0.09039807319641113,-0.3631672263145447,-0.011462855074228173,-0.13281595706939697,-0.4250827729701996,-0.07466103780609501,-0.11012440919876099,-0.2611619234085083,-0.07914443958145512,-0.08585017919540405,-0.22362512350082397,-0.06551369923693073,-0.03351980447769165,-0.36480146646499634,-0.02476537685436142,-0.07767349481582642,-0.4111028015613556,-0.09044727582079304,-0.06189829111099243,-0.25487273931503296,-0.07518116283756626,-0.040805041790008545,-0.23982030153274536,-0.04742482203585041,0.025395631790161133,-0.3689150810241699,-0.04061640325528515,-0.011483609676361084,-0.4141640365123749,-0.08235092360121143,-0.013749897480010986,-0.3026643395423889,-0.07310868698698414,0.0017312169075012207,-0.283954381942749,-0.05641539293867481
